page-link,name,price,adresse,image-link,devise,quartier,ville,pays
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/perruches-arc-en-ciel-3094776,Perruches  arc-en-ciel,40000,"Mermoz-Sacré Coeur, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_3094776_uploaded_image1_1620059311.jpg""); width: 468px;",CFA,Mermoz-Sacré,"Dakar,",Sénégal
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-kochoi-3099946,Pigeon kochoi,70000,"Mbour, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_3099946_uploaded_image1_1620258649.jpg""); width: 405px;",CFA,"Mbour,","Mbour,",Sénégal
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poulet-de-chair-3101043,Poulet de chair,3500,"Thies, Sénégal","background-image: url(""https://images.coinafrique.com/3101043_uploaded_image2_1620309573.jpeg""); width: 436px;",CFA,"Thies,","Thies,",Sénégal
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-voyageur-mento-3101648,Pigeon voyageur Mento,20000,"Mbour, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_3101648_uploaded_image1_1620324800.jpg""); width: 369px;",CFA,"Mbour,","Mbour,",Sénégal
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-cauchois-3101934,Pigeon cauchois,70000,"Mbour, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_3101934_uploaded_image1_1620336090.jpg""); width: 405px;",CFA,"Mbour,","Mbour,",Sénégal
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-lahore-rouge-3104308,Pigeon Lahore rouge,25000,"Mbour, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_3104308_uploaded_image1_1620450063.jpg""); width: 405px;",CFA,"Mbour,","Mbour,",Sénégal
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-lahore-noir-3104310,Pigeon Lahore - noir,25000,"Mbour, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_3104310_uploaded_image1_1620450328.jpg""); width: 405px;",CFA,"Mbour,","Mbour,",Sénégal
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/lapereaux-3115873,Lapereaux,15000,"Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_3115873_uploaded_image1_1621043291.jpg""); width: 551px;",CFA,"Dakar,","Dakar,",Sénégal
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-3118080,Pigeon,80000,"Mbour, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_3118080_uploaded_image1_1621187860.jpg""); width: 405px;",CFA,"Mbour,","Mbour,",Sénégal
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/lapins-3121121,Lapins,22000,"Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3121121_uploaded_image2_1621343038.jpeg""); width: 551px;",CFA,"Dakar,","Dakar,",Sénégal
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poulet-3123441,Poulet,3500,"Ouakam, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3123441_uploaded_image2_1621440974.jpeg""); width: 488px;",CFA,"Ouakam,","Dakar,",Sénégal
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/colvert-3125526,Colvert,35000,"Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3125526_uploaded_image2_1621532739.jpeg""); width: 512px;",CFA,"Dakar,","Dakar,",Sénégal
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poussins-brahma-3126603,Poussins Brahma,5000,"Guediawaye, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3126603_uploaded_image2_1621600776.jpeg""); width: 413px;",CFA,"Guediawaye,","Dakar,",Sénégal
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poulets-brahman-3128887,Poulets Brahman,40000,"Mbao, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3128887_uploaded_image2_1621714606.jpeg""); width: 490px;",CFA,"Mbao,","Dakar,",Sénégal
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/lapin-angora-3130806,Lapin Angora,25000,"Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3130806_uploaded_image2_1621853972.jpeg""); width: 369px;",CFA,"Dakar,","Dakar,",Sénégal
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/cailles-jumbos-3131078,Cailles jumbos,1500,"HLM, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_3131078_uploaded_image1_1621863390.jpg""); width: 544px;",CFA,"HLM,","Dakar,",Sénégal
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-mondain-3131153,Pigeon Mondain,180000,"Mbour, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_3131153_uploaded_image1_1621866089.jpg""); width: 405px;",CFA,"Mbour,","Mbour,",Sénégal
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/lapin-3136627,Lapin,Prixsur,"Bargny, Sénégal","background-image: url(""https://images.coinafrique.com/3136627_uploaded_image2_1622124684.jpeg""); width: 576px;",demande,"Bargny,","Bargny,",Sénégal
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeons-voyageurs-3140949,Pigeons voyageurs,12000,"Thies, Sénégal","background-image: url(""https://images.coinafrique.com/3140949_uploaded_image2_1622373952.jpeg""); width: 388px;",CFA,"Thies,","Thies,",Sénégal
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-3142583,Pigeon,500,"Mbao, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_3142583_uploaded_image2_1622471438.jpeg""); width: 437px;",CFA,"Mbao,","Dakar,",Sénégal
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/dinde-3148596,Dinde,15000,"Touba, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_3148596_uploaded_image1_1622649167.jpg""); width: 602px;",CFA,"Touba,","Touba,",Sénégal
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/perroquet-3150902,Perroquet,40000,"Keur Massar, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_3150902_uploaded_image1_1622730048.jpg""); width: 374px;",CFA,Keur,"Massar,",Sénégal
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poulets-3152493,Poulets,Prixsur,"Rufisque, Sénégal","background-image: url(""https://images.coinafrique.com/3152493_uploaded_image2_1622801692.jpeg""); width: 441px;",demande,"Rufisque,","Rufisque,",Sénégal
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poulet-local-3154953,Poulet local,3000,"Keur Massar, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_3154953_uploaded_image2_1622902343.jpeg""); width: 601px;",CFA,Keur,"Massar,",Sénégal
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/lapereaux-3155585,Lapereaux,15000,"Pikine, Sénégal","background-image: url(""https://images.coinafrique.com/3155585_uploaded_image2_1622926869.jpeg""); width: 551px;",CFA,"Pikine,","Pikine,",Sénégal
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/lapereaux-3155590,Lapereaux,15000,"Pikine, Sénégal","background-image: url(""https://images.coinafrique.com/3155590_uploaded_image2_1622927017.jpeg""); width: 551px;",CFA,"Pikine,","Pikine,",Sénégal
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poule-baraman-3164881,Poule Baraman,Prixsur,"Mbao, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3164881_uploaded_image2_1623336574.jpeg""); width: 456px;",demande,"Mbao,","Dakar,",Sénégal
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pintade-3165007,Pintade,10000,"Mbao, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_3165007_uploaded_image1_1623340371.jpg""); width: 439px;",CFA,"Mbao,","Dakar,",Sénégal
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poulet-de-chair-3165580,Poulet de chair,2500,"Sicap Liberté, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3165580_uploaded_image2_1623362561.jpeg""); width: 459px;",CFA,Sicap,"Dakar,",Sénégal
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-3167648,Pigeon,Prixsur,"Joal Fadiouth, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_3167648_uploaded_image1_1623456119.jpg""); width: 415px;",demande,Joal,"Fadiouth,",Sénégal
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poulets-bleue-dhollande-3169646,Poulets bleue d'hollande,Prixsur,"Touba, Sénégal","background-image: url(""https://images.coinafrique.com/3169646_uploaded_image2_1623581136.jpeg""); width: 602px;",demande,"Touba,","Touba,",Sénégal
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poules-cou-nues-3169649,Poules cou-nues,Prixsur,"Touba, Sénégal","background-image: url(""https://images.coinafrique.com/3169649_uploaded_image2_1623581238.jpeg""); width: 602px;",demande,"Touba,","Touba,",Sénégal
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poulet-de-chair-3175790,Poulet de chair,3000,"Ouakam, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3175790_uploaded_image2_1623855618.jpeg""); width: 488px;",CFA,"Ouakam,","Dakar,",Sénégal
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poulet-3177358,Poulet,Prixsur,"Grand Dakar, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_3177358_uploaded_image1_1623935467.jpg""); width: 406px;",demande,Grand,"Dakar,",Sénégal
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pignon-monday-3177465,Pignon Monday,175000,"Mbour, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_3177465_uploaded_image1_1623938681.jpg""); width: 517px;",CFA,"Mbour,","Mbour,",Sénégal
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-monday-3177475,Pigeon Monday,100000,"Mbour, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_3177475_uploaded_image1_1623938929.jpg""); width: 517px;",CFA,"Mbour,","Mbour,",Sénégal
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/lapin-3187687,Lapin,35000,"Guediawaye, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3187687_uploaded_image2_1624451193.jpeg""); width: 380px;",CFA,"Guediawaye,","Dakar,",Sénégal
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/coq-baramann-3189768,Coq Baramann,Prixsur,"Mbao, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_3189768_uploaded_image1_1624544691.jpg""); width: 456px;",demande,"Mbao,","Dakar,",Sénégal
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/lapin-3197088,Lapin,15000,"Yoff, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_3197088_uploaded_image1_1624966307.jpg""); width: 431px;",CFA,"Yoff,","Dakar,",Sénégal
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/lapin-fauve-de-bourgogne-3202447,Lapin fauve de bourgogne,25000,"Mbour, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_3202447_uploaded_image2_1625166857.jpeg""); width: 369px;",CFA,"Mbour,","Mbour,",Sénégal
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/perruche-3214014,Perruche,20000,"Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3214014_uploaded_image2_1625618937.jpeg""); width: 398px;",CFA,"Dakar,","Dakar,",Sénégal
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poulets-de-chair-3214815,Poulets de chair,2500,"Sicap Liberté, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_3214815_uploaded_image1_1625661793.jpg""); width: 369px;",CFA,Sicap,"Dakar,",Sénégal
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poules-3229235,Poules,2500,"Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3229235_uploaded_image2_1626304950.jpeg""); width: 418px;",CFA,"Dakar,","Dakar,",Sénégal
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-voyageur-meulman-3248657,Pigeon voyageur Meulman,10000,"Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3248657_uploaded_image2_1627469932.jpeg""); width: 507px;",CFA,"Dakar,","Dakar,",Sénégal
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poussins-brahman-hermine-3248983,Poussins Brahman Herminé,Prixsur,"Keur Massar, Sénégal","background-image: url(""https://images.coinafrique.com/3248983_uploaded_image2_1627479508.jpeg""); width: 550px;",demande,Keur,"Massar,",Sénégal
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/brahma-hermine-3259880,Brahma herminé,Prixsur,"Keur Massar, Sénégal","background-image: url(""https://images.coinafrique.com/3259880_uploaded_image2_1628000667.jpeg""); width: 610px;",demande,Keur,"Massar,",Sénégal
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poule-bleu-hollande-3278019,Poule Bleu Hollande,10000,"Kaolack, Sénégal","background-image: url(""https://images.coinafrique.com/3278019_uploaded_image2_1628853029.jpeg""); width: 452px;",CFA,"Kaolack,","Kaolack,",Sénégal
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poulet-cochin-blanc-3281223,Poulet cochin blanc,Prixsur,"Keur Massar, Sénégal","background-image: url(""https://images.coinafrique.com/3281223_uploaded_image2_1629034748.jpeg""); width: 610px;",demande,Keur,"Massar,",Sénégal
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poule-cochin-blanc-3281225,Poule cochin blanc,Prixsur,"Keur Massar, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_3281225_uploaded_image2_1629034850.jpeg""); width: 550px;",demande,Keur,"Massar,",Sénégal
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poules-3283632,Poules,3000,"Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3283632_uploaded_image2_1629152544.jpeg""); width: 382px;",CFA,"Dakar,","Dakar,",Sénégal
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/lapereaux-3286388,Lapereaux,17000,"Pikine, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_3286388_uploaded_image1_1629289139.jpg""); width: 551px;",CFA,"Pikine,","Pikine,",Sénégal
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poulet-bleu-hollande-3290876,Poulet Bleu Hollande,4500,"Diourbel, Sénégal","background-image: url(""https://images.coinafrique.com/3290876_uploaded_image2_1629501810.jpeg""); width: 574px;",CFA,"Diourbel,","Diourbel,",Sénégal
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeons-3302613,Pigeons,50000,"Kaolack, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_3302613_uploaded_image1_1630169095.jpg""); width: 413px;",CFA,"Kaolack,","Kaolack,",Sénégal
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeons-lahore-3305350,Pigeons Lahore,Prixsur,"Parcelle Assainies, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_3305350_uploaded_image1_1630343789.jpg""); width: 369px;",demande,Parcelle,"Dakar,",Sénégal
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-bullan-3306464,Pigeon  Bullan,100000,"Louga, Sénégal","background-image: url(""https://images.coinafrique.com/3306464_uploaded_image2_1630626337.jpeg""); width: 496px;",CFA,"Louga,","Louga,",Sénégal
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-bullan-3306474,Pigeon Bullan,95000,"Louga, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_3306474_uploaded_image1_1630410943.jpg""); width: 496px;",CFA,"Louga,","Louga,",Sénégal
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-mondain-bullan-3306481,Pigeon mondain / bullan,25000,"Louga, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_3306481_uploaded_image1_1630411232.jpg""); width: 496px;",CFA,"Louga,","Louga,",Sénégal
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poule-brahman-3307095,Poule Brahman,22000,"Louga, Sénégal","background-image: url(""https://images.coinafrique.com/3307095_uploaded_image2_1630430739.jpeg""); width: 496px;",CFA,"Louga,","Louga,",Sénégal
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/lapereaux-3315445,Lapereaux,17000,"Pikine, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_3315445_uploaded_image1_1630722382.jpg""); width: 551px;",CFA,"Pikine,","Pikine,",Sénégal
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poussin-brahma-3316797,Poussin Brahma,20000,"Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_3316797_uploaded_image1_1630784777.jpg""); width: 583px;",CFA,"Dakar,","Dakar,",Sénégal
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poussin-brahma-3316806,Poussin Brahmâ,20000,"Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_3316806_uploaded_image1_1630785002.jpg""); width: 583px;",CFA,"Dakar,","Dakar,",Sénégal
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/trio-poussin-coucou-3316809,Trio poussin coucou,30000,"Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_3316809_uploaded_image1_1630785179.jpg""); width: 583px;",CFA,"Dakar,","Dakar,",Sénégal
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/lapin-nain-3322610,Lapin nain,30000,"Parcelle Assainies, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3322610_uploaded_image2_1631059644.jpeg""); width: 411px;",CFA,Parcelle,"Dakar,",Sénégal
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poussins-cochin-3325681,Poussins Cochin,Prixsur,"Keur Massar, Sénégal","background-image: url(""https://images.coinafrique.com/3325681_uploaded_image2_1631188257.jpeg""); width: 550px;",demande,Keur,"Massar,",Sénégal
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poulets-pondeuses-3333107,Poulets pondeuses,2000,"Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3333107_uploaded_image2_1631563838.jpeg""); width: 392px;",CFA,"Dakar,","Dakar,",Sénégal
https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-3334209,Pigeon,Prixsur,"Kaolack, Sénégal","background-image: url(""https://images.coinafrique.com/3334209_uploaded_image2_1631622271.jpeg""); width: 413px;",demande,"Kaolack,","Kaolack,",Sénégal
